name,event_id,month,long,lat,indoors_min,indoors_max,prey_month,age,sex
MapleSyrup,812534814,6,138.70575,-34.913235,18,24,0,10,f
MapleSyrup,812535065,6,138.705505,-34.913567,18,24,0,10,f
MapleSyrup,812535733,6,138.705414,-34.913082,18,24,0,10,f
MapleSyrup,812534816,6,138.705734,-34.913261,18,24,0,10,f
MapleSyrup,812535074,6,138.70546,-34.913364,18,24,0,10,f
MapleSyrup,812534836,6,138.705811,-34.913715,18,24,0,10,f
MapleSyrup,812535056,6,138.705688,-34.913498,18,24,0,10,f
MapleSyrup,812535428,6,138.705582,-34.91346,18,24,0,10,f
MapleSyrup,812535000,6,138.705505,-34.913982,18,24,0,10,f
MapleSyrup,812534754,6,138.705536,-34.91338,18,24,0,10,f
MapleSyrup,812534774,6,138.705826,-34.913502,18,24,0,10,f
MapleSyrup,812535260,6,138.705902,-34.913483,18,24,0,10,f
MapleSyrup,812534775,6,138.70578,-34.913368,18,24,0,10,f
MapleSyrup,812534766,6,138.705399,-34.913631,18,24,0,10,f
MapleSyrup,812535072,6,138.705521,-34.913464,18,24,0,10,f
MapleSyrup,812535757,6,138.70549,-34.913307,18,24,0,10,f
MapleSyrup,812534798,6,138.705856,-34.913612,18,24,0,10,f
MapleSyrup,812534828,6,138.705551,-34.913338,18,24,0,10,f
MapleSyrup,812535058,6,138.70549,-34.91354,18,24,0,10,f
MapleSyrup,812535045,6,138.70575,-34.913441,18,24,0,10,f
MapleSyrup,812535737,6,138.705521,-34.913868,18,24,0,10,f
MapleSyrup,812535384,6,138.705551,-34.913342,18,24,0,10,f
MapleSyrup,812535069,6,138.705536,-34.913631,18,24,0,10,f
MapleSyrup,812535754,6,138.705429,-34.913319,18,24,0,10,f
MapleSyrup,812534823,6,138.705566,-34.913403,18,24,0,10,f
MapleSyrup,812534778,6,138.705902,-34.9137,18,24,0,10,f
MapleSyrup,812535061,6,138.705765,-34.913391,18,24,0,10,f
MapleSyrup,812534758,6,138.705399,-34.913166,18,24,0,10,f
MapleSyrup,812534782,6,138.705521,-34.913334,18,24,0,10,f
MapleSyrup,812535049,6,138.705261,-34.913807,18,24,0,10,f
MapleSyrup,812535076,6,138.705444,-34.913719,18,24,0,10,f
MapleSyrup,812535038,6,138.705948,-34.912884,18,24,0,10,f
MapleSyrup,812535015,6,138.705444,-34.913528,18,24,0,10,f
MapleSyrup,812535732,6,138.705399,-34.913345,18,24,0,10,f
MapleSyrup,812534810,6,138.705521,-34.913597,18,24,0,10,f
MapleSyrup,812535018,6,138.705566,-34.913361,18,24,0,10,f
MapleSyrup,812535035,6,138.705811,-34.913364,18,24,0,10,f
MapleSyrup,812534802,6,138.705414,-34.913715,18,24,0,10,f
MapleSyrup,812535007,6,138.705307,-34.913383,18,24,0,10,f
MapleSyrup,812535010,6,138.70549,-34.913319,18,24,0,10,f
MapleSyrup,812534803,6,138.705078,-34.913792,18,24,0,10,f
MapleSyrup,812535259,6,138.705811,-34.913506,18,24,0,10,f
MapleSyrup,812535744,6,138.705368,-34.913174,18,24,0,10,f
MapleSyrup,812535383,6,138.705627,-34.913498,18,24,0,10,f
MapleSyrup,812534839,6,138.705338,-34.913387,18,24,0,10,f
MapleSyrup,812534769,6,138.705368,-34.913452,18,24,0,10,f
MapleSyrup,812534799,6,138.705856,-34.913612,18,24,0,10,f
MapleSyrup,812534756,6,138.705582,-34.913395,18,24,0,10,f
MapleSyrup,812534768,6,138.705231,-34.913513,18,24,0,10,f
MapleSyrup,812535051,6,138.705811,-34.913296,18,24,0,10,f
MapleSyrup,812535054,6,138.705734,-34.913372,18,24,0,10,f
MapleSyrup,812535060,6,138.705566,-34.913586,18,24,0,10,f
MapleSyrup,812535752,6,138.705566,-34.913795,18,24,0,10,f
MapleSyrup,812534791,6,138.705597,-34.913544,18,24,0,10,f
MapleSyrup,812535059,6,138.70549,-34.913589,18,24,0,10,f
MapleSyrup,812534796,6,138.705429,-34.913433,18,24,0,10,f
MapleSyrup,812534833,6,138.705688,-34.913528,18,24,0,10,f
MapleSyrup,812534767,6,138.7052,-34.913559,18,24,0,10,f
MapleSyrup,812535017,6,138.705414,-34.913475,18,24,0,10,f
MapleSyrup,812534787,6,138.705414,-34.913532,18,24,0,10,f
MapleSyrup,812535758,6,138.705414,-34.913258,18,24,0,10,f
MapleSyrup,812535748,6,138.705505,-34.912308,18,24,0,10,f
MapleSyrup,812534786,6,138.705429,-34.913437,18,24,0,10,f
MapleSyrup,812534809,6,138.705429,-34.913456,18,24,0,10,f
MapleSyrup,812535063,6,138.705948,-34.913403,18,24,0,10,f
MapleSyrup,812535032,6,138.705811,-34.913368,18,24,0,10,f
MapleSyrup,812534815,6,138.705612,-34.913403,18,24,0,10,f
MapleSyrup,812535078,6,138.705734,-34.913643,18,24,0,10,f
MapleSyrup,812534804,6,138.705826,-34.912342,18,24,0,10,f
MapleSyrup,812535002,6,138.705429,-34.913517,18,24,0,10,f
MapleSyrup,812534794,6,138.70549,-34.913578,18,24,0,10,f
MapleSyrup,812535066,6,138.705734,-34.913605,18,24,0,10,f
Matilda,713430769,5,138.538086,-35.001625,12,17,1,8,f
Matilda,713430113,5,138.538177,-35.001465,12,17,1,8,f
Matilda,713431137,5,138.538147,-35.00172,12,17,1,8,f
Matilda,713430770,5,138.538086,-35.001625,12,17,1,8,f
Matilda,713430931,5,138.537567,-35.001339,12,17,1,8,f
Matilda,713430490,5,138.5383,-35.001633,12,17,1,8,f
Matilda,713430930,5,138.537567,-35.001373,12,17,1,8,f
Matilda,713430278,5,138.537933,-35.001816,12,17,1,8,f
Matilda,713430489,5,138.53804,-35.001797,12,17,1,8,f
Matilda,713430989,5,138.538361,-35.001892,12,17,1,8,f
Matilda,713430112,5,138.538177,-35.001465,12,17,1,8,f
Matilda,713430251,5,138.538437,-35.00135,12,17,1,8,f
Matilda,713430806,5,138.538193,-35.00161,12,17,1,8,f
Matilda,713430280,5,138.53801,-35.001709,12,17,1,8,f
Matilda,713430123,5,138.538452,-35.000454,12,17,1,8,f
Matilda,713430800,5,138.539444,-35.001118,12,17,1,8,f
Matilda,713430249,5,138.538315,-35.001656,12,17,1,8,f
Matilda,713430122,5,138.538361,-35.001007,12,17,1,8,f
Matilda,713430250,5,138.538422,-35.001472,12,17,1,8,f
Matilda,713430276,5,138.538071,-35.001698,12,17,1,8,f
Matilda,713430488,5,138.538269,-35.002213,12,17,1,8,f
Matilda,713430799,5,138.538483,-35.001553,12,17,1,8,f
Matilda,713430990,5,138.5383,-35.001858,12,17,1,8,f
Matilda,713430131,5,138.5383,-35.001026,12,17,1,8,f
Matilda,713430132,5,138.538239,-35.001411,12,17,1,8,f
Matilda,713430768,5,138.53833,-35.001678,12,17,1,8,f
Matilda,713430939,5,138.538177,-35.001671,12,17,1,8,f
Matilda,713431138,5,138.538254,-35.001579,12,17,1,8,f
Matilda,713430988,5,138.538086,-35.001904,12,17,1,8,f
Matilda,713430805,5,138.538467,-35.001575,12,17,1,8,f
Matilda,713430940,5,138.538376,-35.001633,12,17,1,8,f
Matilda,713431139,5,138.538452,-35.001534,12,17,1,8,f
Merlot,877759329,7,138.600342,-35.024845,12,17,8,9,m
Merlot,877758918,7,138.60083,-35.026718,12,17,8,9,m
Merlot,877758408,7,138.600174,-35.024899,12,17,8,9,m
Merlot,877759792,7,138.600037,-35.025085,12,17,8,9,m
Merlot,877758825,7,138.600449,-35.024864,12,17,8,9,m
Merlot,877758567,7,138.600174,-35.025295,12,17,8,9,m
Merlot,877758545,7,138.600708,-35.026508,12,17,8,9,m
Merlot,877758645,7,138.600327,-35.024815,12,17,8,9,m
Merlot,877758831,7,138.600021,-35.02515,12,17,8,9,m
Merlot,877759793,7,138.600067,-35.024918,12,17,8,9,m
Merlot,877758960,7,138.600174,-35.025299,12,17,8,9,m
Merlot,877758965,7,138.600418,-35.024967,12,17,8,9,m
Merlot,877759805,7,138.60025,-35.024933,12,17,8,9,m
Merlot,877758843,7,138.600204,-35.025372,12,17,8,9,m
Merlot,877758641,7,138.600327,-35.024818,12,17,8,9,m
Merlot,877759724,7,138.601303,-35.02631,12,17,8,9,m
Merlot,877759243,7,138.600327,-35.025135,12,17,8,9,m
Merlot,877760015,7,138.600296,-35.024837,12,17,8,9,m
Merlot,877759445,7,138.600327,-35.025139,12,17,8,9,m
Merlot,877759725,7,138.601242,-35.02676,12,17,8,9,m
Merlot,877758407,7,138.599991,-35.02515,12,17,8,9,m
Merlot,877760001,7,138.599319,-35.026974,12,17,8,9,m
Merlot,877758568,7,138.600174,-35.025124,12,17,8,9,m
Merlot,877758999,7,138.600266,-35.026806,12,17,8,9,m
Merlot,877759222,7,138.600693,-35.025005,12,17,8,9,m
Merlot,877758623,7,138.600922,-35.025642,12,17,8,9,m
Merlot,877759200,7,138.599258,-35.024815,12,17,8,9,m
Merlot,877759369,7,138.599335,-35.025097,12,17,8,9,m
Merlot,877758621,7,138.60055500000001,-35.025513,12,17,8,9,m
Merlot,877758931,7,138.600311,-35.026939,12,17,8,9,m
Merlot,877758824,7,138.600449,-35.02499,12,17,8,9,m
Merlot,877759011,7,138.600342,-35.025116,12,17,8,9,m
Merlot,877760016,7,138.600098,-35.0247,12,17,8,9,m
Merlot,877758950,7,138.600082,-35.025234,12,17,8,9,m
Merlot,877758534,7,138.600266,-35.026493,12,17,8,9,m
Merlot,877758858,7,138.599243,-35.025341,12,17,8,9,m
Merlot,877759447,7,138.600433,-35.025082,12,17,8,9,m
Merlot,877758974,7,138.601456,-35.026749,12,17,8,9,m
Merlot,877760005,7,138.599442,-35.026756,12,17,8,9,m
Merlot,877758896,7,138.600006,-35.026058,12,17,8,9,m
Merlot,877759837,7,138.600266,-35.025238,12,17,8,9,m
Merlot,877758905,7,138.599609,-35.026592,12,17,8,9,m
Merlot,877758996,7,138.600357,-35.027134,12,17,8,9,m
Merlot,877759544,7,138.599854,-35.025429,12,17,8,9,m
Merlot,877758420,7,138.599915,-35.025299,12,17,8,9,m
Merlot,877759998,7,138.598587,-35.026825,12,17,8,9,m
Merlot,877759100,7,138.599991,-35.025303,12,17,8,9,m
Merlot,877759719,7,138.600693,-35.026039,12,17,8,9,m
Merlot,877760002,7,138.599777,-35.027325,12,17,8,9,m
Merlot,877758976,7,138.601135,-35.026886,12,17,8,9,m
Merlot,877758688,7,138.600006,-35.02467,12,17,8,9,m
Merlot,877759992,7,138.599319,-35.02589,12,17,8,9,m
Merlot,877759739,7,138.600769,-35.026463,12,17,8,9,m
Merlot,877759010,7,138.600327,-35.025162,12,17,8,9,m
Merlot,877758969,7,138.601425,-35.02597,12,17,8,9,m
Merlot,877758278,7,138.600266,-35.025249,12,17,8,9,m
Merlot,877758599,7,138.599457,-35.025162,12,17,8,9,m
Merlot,877758959,7,138.599426,-35.025227,12,17,8,9,m
Merlot,877758746,7,138.600266,-35.02515,12,17,8,9,m
Merlot,877759101,7,138.599991,-35.025303,12,17,8,9,m
Merlot,877758830,7,138.60022,-35.025124,12,17,8,9,m
Merlot,877759328,7,138.59993,-35.024925,12,17,8,9,m
Merlot,877759221,7,138.600525,-35.025017,12,17,8,9,m
Merlot,877758977,7,138.600922,-35.026947,12,17,8,9,m
Merlot,877758895,7,138.599991,-35.025566,12,17,8,9,m
Merlot,877759993,7,138.599243,-35.025917,12,17,8,9,m
Merlot,877758913,7,138.60022,-35.02713,12,17,8,9,m
Merlot,877758968,7,138.601349,-35.025551,12,17,8,9,m
Merlot,877759206,7,138.598831,-35.024849,12,17,8,9,m
Merlot,877759005,7,138.600082,-35.025612,12,17,8,9,m
Merlot,877759738,7,138.600815,-35.026505,12,17,8,9,m
Merlot,877758687,7,138.600143,-35.024948,12,17,8,9,m
Merlot,877759787,7,138.600357,-35.02552,12,17,8,9,m
Merlot,877758436,7,138.600311,-35.024921,12,17,8,9,m
Merlot,877758930,7,138.600723,-35.027008,12,17,8,9,m
Merlot,877759726,7,138.600906,-35.026932,12,17,8,9,m
Merlot,877759004,7,138.599838,-35.026279,12,17,8,9,m
Merlot,877758877,7,138.599731,-35.025211,12,17,8,9,m
Merlot,877760010,7,138.599823,-35.025658,12,17,8,9,m
Merlot,877758914,7,138.60055500000001,-35.02705,12,17,8,9,m
Merlot,877759996,7,138.598511,-35.026443,12,17,8,9,m
Merlot,877758740,7,138.600388,-35.024868,12,17,8,9,m
Merlot,877759211,7,138.59964,-35.024879,12,17,8,9,m
Merlot,877758963,7,138.600311,-35.024944,12,17,8,9,m
Merlot,877758739,7,138.600266,-35.025299,12,17,8,9,m
Merlot,877759995,7,138.598755,-35.02639,12,17,8,9,m
Merlot,877759207,7,138.59845,-35.02422,12,17,8,9,m
Merlot,877759815,7,138.600037,-35.024872,12,17,8,9,m
Merlot,877758314,7,138.600174,-35.025375,12,17,8,9,m
Merlot,877758279,7,138.600189,-35.025421,12,17,8,9,m
Merlot,877759530,7,138.599991,-35.025009,12,17,8,9,m
Merlot,877758844,7,138.599915,-35.02523,12,17,8,9,m
Merlot,877758600,7,138.599258,-35.025116,12,17,8,9,m
Merlot,877758285,7,138.600113,-35.024975,12,17,8,9,m
Merlot,877759718,7,138.601074,-35.025429,12,17,8,9,m
Merlot,877759807,7,138.599884,-35.024082,12,17,8,9,m
Merlot,877758917,7,138.600922,-35.026836,12,17,8,9,m
Merlot,877759199,7,138.599319,-35.024799,12,17,8,9,m
Merlot,877758419,7,138.600189,-35.025265,12,17,8,9,m
Merlot,877758961,7,138.600159,-35.025215,12,17,8,9,m
Merlot,877759370,7,138.599289,-35.025356,12,17,8,9,m
Merlot,877759984,7,138.599594,-35.025219,12,17,8,9,m
Merlot,877759444,7,138.60022,-35.0252,12,17,8,9,m
Merlot,877758544,7,138.600616,-35.026501,12,17,8,9,m
Merlot,877758562,7,138.600967,-35.02549,12,17,8,9,m
Merlot,877760006,7,138.599716,-35.026543,12,17,8,9,m
Merlot,877758707,7,138.599945,-35.025169,12,17,8,9,m
Merlot,877758284,7,138.599792,-35.025261,12,17,8,9,m
Merlot,877759836,7,138.600143,-35.025188,12,17,8,9,m
Merlot,877758995,7,138.600586,-35.027088,12,17,8,9,m
Merlot,877758640,7,138.601822,-35.02523,12,17,8,9,m
Merlot,877759099,7,138.600037,-35.02512,12,17,8,9,m
Merlot,877759353,7,138.59993,-35.024792,12,17,8,9,m
Merlot,877759778,7,138.599548,-35.026253,12,17,8,9,m
Merlot,877758644,7,138.600266,-35.024933,12,17,8,9,m
Merlot,877758673,7,138.599915,-35.025829,12,17,8,9,m
Merlot,877758566,7,138.600128,-35.025669,12,17,8,9,m
Merlot,877758605,7,138.600204,-35.025208,12,17,8,9,m
Merlot,877759558,7,138.60025,-35.025227,12,17,8,9,m
Merlot,877759806,7,138.600143,-35.025566,12,17,8,9,m
Merlot,877758565,7,138.60025,-35.025486,12,17,8,9,m
Merlot,877758689,7,138.600159,-35.024567,12,17,8,9,m
Merlot,877758940,7,138.600281,-35.025143,12,17,8,9,m
Merlot,877758941,7,138.600388,-35.025105,12,17,8,9,m
Merlot,877759352,7,138.600235,-35.024593,12,17,8,9,m
Merlot,877759386,7,138.600159,-35.025024,12,17,8,9,m
Merlot,877759531,7,138.599411,-35.025234,12,17,8,9,m
Merlot,877759751,7,138.599335,-35.02557,12,17,8,9,m
Merlot,877758973,7,138.601669,-35.026398,12,17,8,9,m
Merlot,877758563,7,138.600983,-35.025295,12,17,8,9,m
Merlot,877758604,7,138.599579,-35.025318,12,17,8,9,m
Merlot,877758840,7,138.600662,-35.025108,12,17,8,9,m
Merlot,877759107,7,138.600082,-35.024994,12,17,8,9,m
Merlot,877758642,7,138.599884,-35.025314,12,17,8,9,m
Merlot,877758624,7,138.600967,-35.026245,12,17,8,9,m
Merlot,877758839,7,138.600388,-35.025127,12,17,8,9,m
Merlot,877758471,7,138.600739,-35.025009,12,17,8,9,m
Merlot,877759212,7,138.600098,-35.025108,12,17,8,9,m
Merlot,877760011,7,138.600159,-35.025131,12,17,8,9,m
Merlot,877758315,7,138.600311,-35.02536,12,17,8,9,m
Merlot,877758951,7,138.600067,-35.025295,12,17,8,9,m
Merlot,877759106,7,138.600159,-35.025017,12,17,8,9,m
Merlot,877759723,7,138.601074,-35.026299,12,17,8,9,m
Merlot,877759000,7,138.600037,-35.026627,12,17,8,9,m
Merlot,877758747,7,138.60022,-35.025242,12,17,8,9,m
Merlot,877758620,7,138.600586,-35.025482,12,17,8,9,m
Merlot,877759985,7,138.599472,-35.025185,12,17,8,9,m
Merlot,877758533,7,138.600143,-35.025414,12,17,8,9,m
Merlot,877759786,7,138.600494,-35.026024,12,17,8,9,m
Merlot,877759330,7,138.59996,-35.024673,12,17,8,9,m
Muss,979897838,8,138.703476,-34.847958,12,17,1,7,m
Muss,979898591,8,138.70343,-34.848003,12,17,1,7,m
Muss,979898928,8,138.704773,-34.848549,12,17,1,7,m
Muss,979899491,8,138.703598,-34.847801,12,17,1,7,m
Muss,979896988,8,138.703629,-34.847893,12,17,1,7,m
Muss,979897698,8,138.703857,-34.847897,12,17,1,7,m
Muss,979898194,8,138.703064,-34.847786,12,17,1,7,m
Muss,979897826,8,138.702194,-34.847752,12,17,1,7,m
Muss,979898741,8,138.703384,-34.847977,12,17,1,7,m
Muss,979898732,8,138.703079,-34.848061,12,17,1,7,m
Muss,979899004,8,138.703094,-34.84832,12,17,1,7,m
Muss,979898287,8,138.703384,-34.848133,12,17,1,7,m
Muss,979898276,8,138.703964,-34.848511,12,17,1,7,m
Muss,979898271,8,138.703278,-34.848583,12,17,1,7,m
Muss,979898288,8,138.703415,-34.848103,12,17,1,7,m
Muss,979897699,8,138.704407,-34.847965,12,17,1,7,m
Muss,979896971,8,138.7034,-34.848419,12,17,1,7,m
Muss,979899437,8,138.703323,-34.848248,12,17,1,7,m
Muss,979898915,8,138.703812,-34.84885,12,17,1,7,m
Muss,979898507,8,138.703766,-34.8479,12,17,1,7,m
Muss,979899481,8,138.70401,-34.848091,12,17,1,7,m
Muss,979897764,8,138.703735,-34.848141,12,17,1,7,m
Muss,979898924,8,138.705215,-34.848351,12,17,1,7,m
Muss,979899392,8,138.703293,-34.848125,12,17,1,7,m
Muss,979898929,8,138.704102,-34.848816,12,17,1,7,m
Muss,979896963,8,138.703339,-34.847946,12,17,1,7,m
Muss,979899439,8,138.7034,-34.848064,12,17,1,7,m
Muss,979896938,8,138.703232,-34.848194,12,17,1,7,m
Muss,979898275,8,138.703949,-34.848663,12,17,1,7,m
Muss,979898273,8,138.703598,-34.848541,12,17,1,7,m
Muss,979897004,8,138.703445,-34.848087,12,17,1,7,m
Muss,979896964,8,138.703461,-34.847626,12,17,1,7,m
Muss,979899600,8,138.703293,-34.847992,12,17,1,7,m
Muss,979898274,8,138.703644,-34.848667,12,17,1,7,m
Muss,979898716,8,138.703491,-34.847679,12,17,1,7,m
Muss,979896972,8,138.703262,-34.848694,12,17,1,7,m
Muss,979897003,8,138.703506,-34.848072,12,17,1,7,m
Muss,979897473,8,138.703339,-34.847939,12,17,1,7,m
Muss,979896983,8,138.70401,-34.848179,12,17,1,7,m
Muss,979898169,8,138.703659,-34.847744,12,17,1,7,m
Muss,979898529,8,138.703522,-34.848122,12,17,1,7,m
Muss,979899048,8,138.703888,-34.848251,12,17,1,7,m
Muss,979899047,8,138.703888,-34.848118,12,17,1,7,m
Muss,979899589,8,138.703491,-34.847908,12,17,1,7,m
Muss,979899217,8,138.703262,-34.848206,12,17,1,7,m
Muss,979899056,8,138.703384,-34.847858,12,17,1,7,m
Muss,979898919,8,138.70462,-34.848827,12,17,1,7,m
Muss,979897821,8,138.702835,-34.847752,12,17,1,7,m
Muss,979896967,8,138.703506,-34.848141,12,17,1,7,m
Muss,979898930,8,138.70343,-34.84811,12,17,1,7,m
Muss,979898538,8,138.703491,-34.848022,12,17,1,7,m
Muss,979898075,8,138.703461,-34.848293,12,17,1,7,m
Muss,979898185,8,138.703369,-34.848248,12,17,1,7,m
Muss,979898718,8,138.703766,-34.848297,12,17,1,7,m
Muss,979896873,8,138.703461,-34.848213,12,17,1,7,m
Muss,979898243,8,138.703323,-34.847755,12,17,1,7,m
Muss,979899393,8,138.70311,-34.848232,12,17,1,7,m
Muss,979897774,8,138.703232,-34.84795,12,17,1,7,m
Muss,979897807,8,138.703415,-34.847958,12,17,1,7,m
Muss,979899438,8,138.70343,-34.848167,12,17,1,7,m
Muss,979897118,8,138.703247,-34.847687,12,17,1,7,m
Muss,979898248,8,138.703552,-34.847908,12,17,1,7,m
Muss,979898583,8,138.703506,-34.848274,12,17,1,7,m
Muss,979899373,8,138.703323,-34.848076,12,17,1,7,m
Muss,979898006,8,138.703323,-34.848026,12,17,1,7,m
Muss,979896978,8,138.703766,-34.84856,12,17,1,7,m
Muss,979898531,8,138.703781,-34.848289,12,17,1,7,m
Muss,979897122,8,138.703415,-34.8479,12,17,1,7,m
Muss,979897899,8,138.703445,-34.848015,12,17,1,7,m
Muss,979899055,8,138.703415,-34.848007,12,17,1,7,m
Muss,979898927,8,138.705414,-34.848553,12,17,1,7,m
Muss,979899238,8,138.703384,-34.848011,12,17,1,7,m
Muss,979897839,8,138.70343,-34.848038,12,17,1,7,m
Muss,979896691,8,138.703445,-34.8479,12,17,1,7,m
Muss,979897279,8,138.703415,-34.847969,12,17,1,7,m
Muss,979899036,8,138.70343,-34.848042,12,17,1,7,m
Muss,979896908,8,138.7034,-34.847965,12,17,1,7,m
Muss,979899377,8,138.703522,-34.848103,12,17,1,7,m
Muss,979898582,8,138.703232,-34.847595,12,17,1,7,m
Muss,979897830,8,138.70314,-34.848118,12,17,1,7,m
Muss,979896937,8,138.703369,-34.847836,12,17,1,7,m
Muss,979898742,8,138.70343,-34.847954,12,17,1,7,m
Muss,979897766,8,138.703949,-34.848244,12,17,1,7,m
Muss,979897806,8,138.704117,-34.847343,12,17,1,7,m
Muss,979898532,8,138.703934,-34.848217,12,17,1,7,m
Muss,979896949,8,138.703384,-34.848141,12,17,1,7,m
Muss,979898528,8,138.703491,-34.848053,12,17,1,7,m
Muss,979898104,8,138.703049,-34.846905,12,17,1,7,m
Muss,979899094,8,138.703171,-34.847622,12,17,1,7,m
Muss,979899005,8,138.703278,-34.848236,12,17,1,7,m
Muss,979899603,8,138.703415,-34.848099,12,17,1,7,m
Muss,979896866,8,138.703354,-34.847881,12,17,1,7,m
Muss,979897691,8,138.703629,-34.848175,12,17,1,7,m
Muss,979899540,8,138.703384,-34.848339,12,17,1,7,m
Muss,979898584,8,138.703461,-34.848362,12,17,1,7,m
Muss,979898923,8,138.705002,-34.848583,12,17,1,7,m
Muss,979898178,8,138.703537,-34.848042,12,17,1,7,m
Muss,979896939,8,138.703247,-34.848148,12,17,1,7,m
Muss,979897761,8,138.703659,-34.848183,12,17,1,7,m
Muss,979897608,8,138.703415,-34.847931,12,17,1,7,m
Muss,979898086,8,138.703293,-34.848091,12,17,1,7,m
Muss,979898193,8,138.703278,-34.847885,12,17,1,7,m
Muss,979897804,8,138.70369,-34.847134,12,17,1,7,m
Muss,979898174,8,138.703247,-34.84864,12,17,1,7,m
Muss,979897241,8,138.703323,-34.847954,12,17,1,7,m
Muss,979897123,8,138.703506,-34.848083,12,17,1,7,m
Muss,979897373,8,138.703568,-34.848057,12,17,1,7,m
Muss,979896854,8,138.703461,-34.847668,12,17,1,7,m
Muss,979899602,8,138.703369,-34.848019,12,17,1,7,m
Muss,979898249,8,138.703506,-34.848,12,17,1,7,m
Muss,979896872,8,138.703598,-34.848045,12,17,1,7,m
Muss,979898076,8,138.703384,-34.848557,12,17,1,7,m
Muss,979898177,8,138.703354,-34.848087,12,17,1,7,m
Muss,979899356,8,138.70369,-34.847786,12,17,1,7,m
Muss,979897278,8,138.703491,-34.848167,12,17,1,7,m
Muss,979898208,8,138.703323,-34.847908,12,17,1,7,m
Muss,979898918,8,138.704208,-34.84906,12,17,1,7,m
Muss,979896987,8,138.703812,-34.847836,12,17,1,7,m
Muss,979897356,8,138.703552,-34.847942,12,17,1,7,m
Muss,979898731,8,138.703339,-34.848064,12,17,1,7,m
Muss,979897706,8,138.703506,-34.847996,12,17,1,7,m
Muss,979898087,8,138.703537,-34.848049,12,17,1,7,m
Muss,979896979,8,138.703873,-34.848431,12,17,1,7,m
Muss,979899541,8,138.703186,-34.848434,12,17,1,7,m
Muss,979899411,8,138.7034,-34.847942,12,17,1,7,m
Muss,979897772,8,138.703735,-34.847729,12,17,1,7,m
Muss,979899590,8,138.70343,-34.847782,12,17,1,7,m
Muss,979899544,8,138.703522,-34.848133,12,17,1,7,m
Muss,979899480,8,138.703674,-34.84787,12,17,1,7,m
Muss,979897829,8,138.70253,-34.848289,12,17,1,7,m
Muss,979898168,8,138.70343,-34.847504,12,17,1,7,m
Muss,979897879,8,138.703384,-34.847721,12,17,1,7,m
Muss,979897834,8,138.703751,-34.847733,12,17,1,7,m
Muss,979899103,8,138.703308,-34.847927,12,17,1,7,m
Muss,979898539,8,138.703476,-34.847961,12,17,1,7,m
Muss,979899401,8,138.70369,-34.848278,12,17,1,7,m
Muss,979896846,8,138.703583,-34.848267,12,17,1,7,m
Muss,979896966,8,138.703476,-34.847824,12,17,1,7,m
Muss,979897367,8,138.704056,-34.847404,12,17,1,7,m
Muss,979897357,8,138.703598,-34.847862,12,17,1,7,m
Muss,979897599,8,138.703293,-34.848011,12,17,1,7,m
Muss,979896690,8,138.703445,-34.848007,12,17,1,7,m
Muss,979897366,8,138.704117,-34.84721,12,17,1,7,m
Muss,979897825,8,138.70224,-34.847679,12,17,1,7,m
Muss,979898523,8,138.703476,-34.847843,12,17,1,7,m
Muss,979898170,8,138.703506,-34.848206,12,17,1,7,m
Muss,979899374,8,138.703506,-34.847866,12,17,1,7,m
Muss,979898106,8,138.70343,-34.848164,12,17,1,7,m
Muss,979899410,8,138.703415,-34.848145,12,17,1,7,m
Muss,979898005,8,138.7034,-34.848053,12,17,1,7,m
Pippin,642788687,4,138.619904,-34.97226,0,5,7,5,m
Pippin,642788817,4,138.61937,-34.971676,0,5,7,5,m
Pippin,642789577,5,138.619232,-34.971233,0,5,7,5,m
Pippin,642788249,4,138.619125,-34.971668,0,5,7,5,m
Pippin,642787074,4,138.61821,-34.971939,0,5,7,5,m
Pippin,642786579,4,138.620651,-34.972164,0,5,7,5,m
Pippin,642787471,4,138.620972,-34.971653,0,5,7,5,m
Pippin,642786922,4,138.618958,-34.971664,0,5,7,5,m
Pippin,642786486,4,138.619019,-34.971581,0,5,7,5,m
Pippin,642789493,5,138.619385,-34.971764,0,5,7,5,m
Pippin,642787112,4,138.619492,-34.971264,0,5,7,5,m
Pippin,642789466,5,138.618942,-34.971931,0,5,7,5,m
Pippin,642789133,5,138.619858,-34.972427,0,5,7,5,m
Pippin,642789048,5,138.619019,-34.971645,0,5,7,5,m
Pippin,642789637,5,138.618668,-34.972431,0,5,7,5,m
Pippin,642787394,4,138.61908,-34.972088,0,5,7,5,m
Pippin,642786923,4,138.618713,-34.971882,0,5,7,5,m
Pippin,642787510,4,138.619217,-34.971943,0,5,7,5,m
Pippin,642788265,4,138.619003,-34.97126,0,5,7,5,m
Pippin,642789569,5,138.619125,-34.97171,0,5,7,5,m
Pippin,642786769,4,138.61911,-34.971695,0,5,7,5,m
Pippin,642788816,4,138.618835,-34.971626,0,5,7,5,m
Pippin,642786580,4,138.620132,-34.972466,0,5,7,5,m
Pippin,642787908,4,138.620255,-34.971096,0,5,7,5,m
Pippin,642787072,4,138.618988,-34.971695,0,5,7,5,m
Pippin,642789593,5,138.619659,-34.97179,0,5,7,5,m
Pippin,642787071,4,138.619308,-34.971607,0,5,7,5,m
Pippin,642787262,4,138.619232,-34.971668,0,5,7,5,m
Pippin,642789638,5,138.618927,-34.971733,0,5,7,5,m
Pippin,642789667,5,138.620377,-34.972248,0,5,7,5,m
